id_fundo,fundo,cnpj,ticker,data_informacao,total_cotistas,patrimonio_liquido,data_pregao,preco_fechamento,volume_negociado
874,CANAÃ FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO,45123558000100,,2023-03-31,4.0,126624148.15,,,
875,G5 EMPREENDIMENTO IMOBILIARIO FII,45777119000103,,2023-03-31,4.0,24610701.01,,,
876,FII AROEIRA 333 RENDA LOGISTICA,44674528000111,AROA11,2023-03-31,51.0,155341602.94,,,
877,RBR EQUITY FII,43009610000169,,2023-03-31,1.0,23239184.72,,,
878,FUNDO DE INVESTIMENTO IMOBILIÁRIO UNIMED SANTA CATARINA-FUSC,43671170000100,,2023-01-31,1.0,60352.94,,,
879,NAVI CREDITO IMOBILIARIO - FUNDO DE INVESTIMENTO IMOBILIARIO,40041603000156,NCRI11,2023-03-01,145.0,40510932.63,2023-04-27,8.65,157.0
880,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII BIOTIC,43617647000170,,2023-03-01,1.0,990000000.0,,,
881,051 AGRO FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS – FIAGRO,44625694000128,,2023-03-01,98.0,153823212.58,,,
882,XP CRÉDITO AGRO - FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS,43741189000186,,2023-03-01,17094.0,811596204.42,,,
883,ANGRA FUNDO DE INVESTIMENTO IMOBILIÁRIO,41969537000141,,2023-03-31,1.0,158844.69,,,
887,ALPH TOWER FII,45106376000113,,2023-03-01,1.0,7144632.82,,,
888,BSB PA FII,45105676000188,,2023-03-01,1.0,57804907.01,,,
889,CTN FII,45105714000100,,2023-03-01,1.0,148331808.33,,,
890,FII JK B,45106274000106,,2023-03-31,1.0,1637753.94,,,
891,MCH TOWER FII,45106312000112,,2023-03-01,1.0,78253519.78,,,
892,PAN PARK FII,45123401000177,,2023-03-01,1.0,15306434.38,,,
893,PDC FII,43951817000158,,2023-03-31,1.0,664804555.65,,,
894,PDC II - FII,43951970000185,,2023-03-31,1.0,359833360.91,,,
895,PGP FII,42592868000178,,2023-03-01,1.0,7.62,,,
896,TNU FII,43951851000122,,2023-03-01,1.0,38.34,,,
897,VT TOWER  FII,43951744000102,,2023-03-01,1.0,467105997.79,,,
898,FII VALORA CRI,46322850000107,,2023-03-31,10.0,129019645.04,,,
899,BASÍLICA PARTNERS CONSULTÓRIOS MÉDICOS MEDWELL FII,39591218000101,,2023-03-01,6.0,15615477.76,,,
900,JIVE PROPERTIES MULTIESTRATEGIA FII,44428541000190,0EB911,2023-03-31,33.0,385422062.08,,,
901,CYRELA LOGISTICO FII,43010601000198,,2023-03-31,46.0,62668543.21,,,
902,KINEA PREMIUM PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,42737059000107,KNPR11,2023-03-01,593.0,49054434.43,,,
903,GAZIN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,45123465000178,,2023-03-31,1.0,29816020.7,,,
904,CONSÓRCIO DO EMPREENDIMENTO NCPFI-RJ FII,46716709000199,,2022-12-01,3.0,1813.55,,,
905,LOS ANGELES 01 FUNDO DE INVESTIMENTO IMOBILIÁRIO,41776296000114,,2023-03-01,1.0,51193248.19,,,
906,FII VBI CRÉDITO ALOCAÇÃO ESTRATÉGICA,45338646000111,,2023-03-01,3394.0,175342685.19,,,
907,BRIO REAL ESTATE IV - FII,42869892000101,,2023-03-01,111.0,33222727.16,,,
908,NINFEIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,43790270000156,,2022-11-30,1.0,936544.98,,,
909,FII CENTRAL LEBLON - FUNDO DE INVESTIMENTO IMOBILIARIO,45777347000183,,2023-03-31,20.0,11225644.72,,,
910,VIC DESENVOLVIMENTO VINTAGE 22/23 FII,43951875000181,,2023-03-31,198.0,13356301.92,,,
911,MAUÁ PROP INVEST FII,43008884000133,,2023-03-31,1.0,24407015.29,,,
912,MOGNO LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIARIO,44728452000160,,2023-03-01,1.0,875378.67,,,
913,BARZEL SP FUNDO DE INVESTIMENTO IMOBILIÁRIO,42869869000117,,2023-03-31,2.0,108791859.43,,,
914,REAL ESTATE SPECIAL SITUATIONS I FII,47136369000190,OD5011,2023-03-01,1.0,14818875.29,,,
915,CF3 FUNDO DE INVESTIMENTO IMOBILIÁRIO,41325993000159,,2023-03-31,57.0,30649660.87,,,
916,FUNDO DE INVESTIMENTO IMOBILIÁRIO BIG BOX,42592916000128,,,,,,,
917,RESIDENCIAIS ONE FII,20173064000100,,2022-11-30,23.0,34330522.45,,,
918,BR7 SENADO FUNDO DE INVESTIMENTO IMOBILIÁRIO,40944736000132,,2023-03-31,12.0,2772010.06,,,
919,FII PLANTA DESEN,45120786000119,,2023-03-31,13.0,45664419.13,,,
920,BRM II FUNDO DE INVESTIMENTO IMOBILIARIO,44669639000130,,2023-03-31,1.0,4809573.56,,,
921,REAL ESTATE TRANCOSO FUNDO DE INVESTIMENTO IMOBILIÁRIO,43565147000131,,2023-03-31,3.0,66433142.0,,,
922,HEDGE DESENVOLVIMENTO LOGÍSTICO FUNDO DE INV IMOB,44514162000113,HDEL11,2023-03-01,56.0,3619155.66,2023-04-27,105.81,0.0
923,TELLUS DESENVOLVIMENTO RESIDENCIAL FII,42273236000141,,2023-03-01,11.0,10828416.98,,,
924,FUNDO DE INVESTIMENTO IMOBILIÁRIO MBM,20209230000172,,2022-10-30,2.0,6434956.91,,,
925,CLD GUARULHOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,41673359000107,,2023-03-31,1.0,7492956.18,,,
926,FII ORAMA HIGH Y,47240631000141,OGHY11,2023-03-31,124.0,19889732.77,2023-04-27,10.12,98.0
927,FII NAVI HEDGE,46437903000135,IMOV11,2023-03-31,2550.0,97502130.03,,,
928,NOVO CAMPO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,43790197000112,,2023-03-31,3.0,52577140.27,,,
929,MÓDULO RENDA CORPORATIVA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,43617702000121,,2023-03-31,4.0,8413982.91,,,
930,MERITO M01 FII,46079965000112,,2023-03-01,1.0,4494166.07,,,
931,MERITO CEMITERIOS FII,46157247000117,,2023-03-01,1.0,96595847.96,,,
932,PANORAMA REAL ESTATE CREDITO FII,46157348000198,PNRC14,2023-03-01,38.0,9248468.53,,,
933,FII BTG INCORPORAÇÃO,43008233000143,0D7011,2023-03-31,8947.0,384099058.17,,,
934,ASSET BANK - FUNDO DE INVESTIMENTO IMOBILIÁRIO,44585121000118,,2023-03-31,1.0,313157.83,,,
935,OCTO FUNDO DE INVESTIMENTO IMOBILIARIO,44680435000108,,2023-03-01,34.0,28656515.18,,,
936,ITAÚ TEMPUS FUNDO DE INVESTIMENTO IMOBILIÁRIO,42737077000199,TMPS20,2023-03-01,1640.0,107104704.28,,,
937,REAG RECEBÍVEIS IMOBILIÁRIOS FII,44728323000171,,2023-03-01,1.0,23238792.3,,,
938,FUNDO DE INVESTIMENTO IMOBILIARIO EM ATIVOS DE SAUDE - SAUD,47102860000108,0E0711,2023-03-31,8.0,106355956.37,,,
939,FUNDO DE INVESTIMENTO IMOBILIÁRIO JK B II,45727531000119,,2023-03-31,1.0,28287339.55,,,
941,PDC III FUNDO DE INVESTIMENTO IMOBILIÁRIO,45742299000198,,2023-03-31,1.0,10051852.37,,,
943,FUNDO DE INVESTIMENTO IMOBILIÁRIO MBM I,29010599000126,,2023-03-31,2.0,4585083.2,,,
945,HIGH FUNDO DE INVESTIMENTO IMOBIL  SUB,41778415000178,,2023-03-31,3.0,9316609.03,,,
947,TELLUS HEALTHCARE & MIXED USE FEEDER FII,39317176000107,,2023-03-01,1.0,14651323.33,,,
949,JGP CRÉDITO IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO,48410852000183,,2023-03-01,2.0,10247203.02,,,
950,PROPP I FUNDO DE INVESTIMENTO IMOBILIÁRIO,47154849000183,,2023-03-31,1.0,109433534.47,,,
951,PEDRA ALTA FUNDO DE INVESTIMENTO IMOBILIÁRIO,46965606000162,,,,,,,
954,ZAGROS MULTI FII,45188066000195,,2023-03-31,2.0,23613884.55,,,
957,EMPIRICA CRI FII,45188124000180,,2023-03-31,1.0,18246811.55,,,
960,APEX MALLS FII,43010485000107,APXM11,2023-03-31,116.0,89046494.22,,,
963,WHG FINVEST SP REALTY FII,43741150000169,,2023-03-01,78.0,39976463.76,,,
965,REAL INVESTOR FII,44625612000145,RINV11,2023-03-01,170.0,28470846.75,2023-04-27,96.75,33.0
968,POXIM FUNDO DE INVESTIMENTO IMOBILIARIO,45254732000146,,2023-03-31,1.0,25319922.91,,,
969,FLORIANO FUNDO DE INVESTIMENTO IMOBILIÁRIO,41820693000146,,2023-03-01,1.0,136979424.68,,,
975,AZ QUEST SOLE FIAGRO - IMOBILIÁRIO,44625826000111,AAZQ11,2023-03-01,8227.0,231072808.46,2023-04-27,9.59,150845.0
976,GALAPAGOS SPECIAL OPORTUNITIES FII,46285299000179,GCOI14,2023-03-31,360.0,11185536.31,,,
977,CAPITANIA FOF II,48916246000134,CPFO11,2023-03-31,528.0,153452378.86,,,
978,TORINO FUNDO DE INVESTIMENTO IMOBILIÁRIO,44002561000103,,2023-03-31,1.0,14964734.33,,,
979,KINEA UNIQUE HY CDI FUNDO DE INVESTIMENTO IMOBILIÁRIO,42754362000118,,2023-03-01,1.0,20501672.16,,,
980,KINEA UNIQUE FEEDER FUNDO DE INVESTIMENTO IMOBILIÁRIO,42754375000197,,2023-01-01,1.0,171631167.21,,,
981,RIZA DOMUS MULTIESTRATÉGIA FII,45742247000111,RZDM14,2023-03-31,7.0,87258189.04,,,
982,RIZA EOS FIAGRO IMOBILIÁRIO,45718511000181,,2023-03-31,50.0,250666582.08,,,
983,BRYGGEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,48961539000133,,2023-03-31,1.0,24225554.21,,,
984,VENETO I  FUNDO DE INVESTIMENTO IMOBILIÁRIO,47669545000159,,,,,,,
985,BRPR CORPORATE FII,48978859000104,,2023-03-31,1.0,1234326122.85,,,
986,GREENWICH FIAGRO,47240671000193,GRWA11,2023-03-31,73.0,12900250.07,2023-04-27,10.11,908.0
987,SUNO ENERGIAS LIMPAS FII,43741171000184,,2023-03-01,3363.0,47275802.42,,,
988,JGP CRÉDITO AGRO FIAGRO - IMOBILIÁRIO,43741205000130,,2023-03-01,4193.0,190993959.66,,,
989,AZURITA FUNDO DE INVESTIMENTO IMOBILIÁRIO,43671358000159,,2023-03-31,1.0,27196093.03,,,
990,CARFAN FUNDO DE INVESTIMENTO IMOBILIÁRIO,48904259000193,,2023-03-31,4.0,14997850.56,,,
991,FRATIX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,48978731000132,,2023-03-31,4.0,14484030.69,,,
992,MENESCAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,48978797000122,,2023-03-31,1.0,20603142.37,,,
993,FUNDO DE INVESTIMENTO IMOBILIÁRIO GRAND PLAZA II,48969543000148,,2023-03-31,1.0,690240739.57,,,
994,BRK DESENVOLVIMENTO IMOBILIARIO FII,48955582000196,,2023-03-31,1.0,71663803.92,,,
995,BRAY REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIARIO,42516999000176,,2023-03-31,1.0,3096929.47,,,
996,MAHOGANY MULTIESTRATEGIA FUNDO DE INVESTIMENTO IMOBILIARIO,44680449000113,,2023-03-01,8.0,5575467.61,,,
997,FUNDO DE INVESTIMENTO IMOBILIARIO - BRICK 104,45188199000161,,2023-02-28,1.0,206434.23,,,
998,OPQ FUNDO DE INVESTIMENTO IMOBILIÁRIO,49152919000190,,2023-03-31,1.0,102479379.31,,,
999,MAUÁ CAPITAL CRÉDITO ESTRUTURADO FII,43741195000133,,2023-03-01,9332.0,464945791.69,,,
1000,SPARTA FIAGRO - IMOB,48903610000121,CRAA14,2023-03-31,3.0,30730026.72,,,
1001,BTGP HEDGE FUND FII,45188176000157,0EI911,2023-03-31,10839.0,361934565.73,,,
1002,V2 RENDA IMOB FII,49184940000177,VVRI11,2023-03-31,1.0,39079669.9,,,
1003,CORPORATE OFFICE FII,48916699000160,,2023-03-31,156501.0,141733032.24,,,
1004,KINEA HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO,42754342000147,KNHF14,2023-03-01,4363.0,282324093.6,,,
1005,FUNDO DE INVESTIMENTO IMOBILIÁRIO MACAM SHOPPING,16685929000131,,2023-03-31,24.0,316008905.77,,,
1006,ASA RETROFITS I FII,45188033000145,,2023-03-31,55.0,24004876.25,,,
1007,FII SHOPPINGS AAA,47896665000199,,2023-03-31,10.0,34555302.6,,,
1008,XPCE FUNDO DE INVESTIMENTO IMOBILIARIO HIGH YIELD,49005570000163,,2023-03-01,1.0,54885357.25,,,
1009,NOAD LIFETIME RECEBÍVEIS IMOBILIÁRIOS FII,49318661000159,,2023-03-31,1.0,39514.39,,,
1010,ID GOIANA FUNDO DE INVESTIMENTO FIAGRO IMOBILIARIO,49112611000110,,2023-03-01,2.0,105476523.7,,,
1011,JAI IV - FII,47085640000105,,2023-03-31,2.0,66010443.32,,,
1012,051 AGRO FAZ III FDO INV NAS CAD PROD AGRO - FIAGRO,49489928000170,,2023-03-01,51.0,89832739.32,,,
1013,051 AGRO FAZENDAS II FI NAS CANDEIAS PRODUTIVAS - FIAGRO,48565175000172,,2023-03-01,18.0,284799724.96,,,
1014,ARX DOVER RECEBÍVEIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,44527494000132,,2023-03-01,61.0,49104872.3,,,
1015,GRIFFIN FUNDO DE INVESTIMENTO IMOBILIARIO,48964604000184,,2023-03-01,1.0,212633.97,,,
