id_fundo_imobiliario,cnpj,fundo,ticker,visivel,data_informacao,total_cotistas,valor_patrimonio_liquido,dividend_yield_mes,rent_efetiva_mensal,ano_mes_x,data_ultimo_preco,preco_fechamento,volume_negociado,ano_mes_y
173,11044355000107,STARX,STRX11,True,2023-03-31,55.0,264467459.77,0.00526336,0.11126506,2023-03-01,2023-04-27,15816.0,0.0,2023-04-01
729,37899400000190,PANORAMA DESENVOLVIMENTO LOGÍSTICO - FII,,,2023-03-01,55.0,73328060.99,0.0,0.060089,2023-03-01,,,,
1006,45188033000145,ASA RETROFITS I FII,,,2023-03-31,55.0,24004876.25,0.005762,-0.001159,2023-03-01,,,,
73,08693497000182,FUNDO DE INVESTIMENTO IMOBILIÁRIO VEREDA,VERE11,True,2023-03-31,54.0,205583304.88,0.00569706,-0.00346396,2023-03-01,2023-04-27,257.0,0.0,2023-04-01
334,34508923000170,CF2 FUNDO DE INVESTIMENTO IMOBILIÁRIO,045E11,True,2023-03-31,54.0,65612988.07,0.0,-0.00405764,2023-03-01,,,,
830,40944707000170,FRAM CAPITAL HELMER FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-31,54.0,64736636.42,0.0,-0.007631,2023-03-01,,,,
665,35360651000177,BRIX FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-01,54.0,62953480.59,0.0,0.000892,2023-03-01,,,,
217,26314437000193,FII RBR DESENV,RBRM11,True,2023-03-31,54.0,25316972.31,0.059773,0.059541,2023-03-01,2023-04-27,160000.0,0.0,2023-04-01
8,09350920000104,FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,SFND11,True,2023-03-01,54.0,8955416.93,0.0,-0.010928,2023-03-01,,,,
563,20118492000121,PLATINUM FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-01,53.0,409440797.02,0.0,5e-05,2023-03-01,,,,
614,15624288000142,GOLDX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,GLDX11,True,2018-07-01,53.0,239505696.83,0.0,0.001515,2018-07-01,,,,
528,18874965000179,CIDADE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,****11,True,2023-03-31,53.0,183512330.05,0.0,0.00705,2023-03-01,,,,
5,14721889000100,FUNDO DE INVESTIMENTO IMOBILIARIO POLO SHOPPING INDAIATUBA,VPSI11,True,2023-03-01,53.0,172976925.51,0.008,0.020419,2023-03-01,,,,
216,15098422000119,PLUS FII,VTPL11,True,2023-03-31,53.0,107100955.46,0.004069,0.008122,2023-03-01,,,,
487,19249956000150,LA DEFENSE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,ICTU11,True,2023-03-01,53.0,14698496.06,0.0,0.010098,2023-03-01,,,,
297,22169671000113,SOLARIUM FII - FUNDO DE INVESTIMENTO IMOBILIÁRIO,028J11,True,2023-03-31,52.0,57789342.48,0.005191,0.005191,2023-03-01,,,,
352,40011324000140,SIG CAP REC PUL FII,SIGR11,True,2023-03-31,52.0,38535527.61,0.011183,0.01849,2023-03-01,2023-04-27,100.04,0.0,2023-04-01
876,44674528000111,FII AROEIRA 333 RENDA LOGISTICA,AROA11,True,2023-03-31,51.0,155341602.94,0.00264399,-0.00136233,2023-03-01,,,,
1012,49489928000170,051 AGRO FAZ III FDO INV NAS CAD PROD AGRO - FIAGRO,,,2023-03-01,51.0,89832739.32,0.0,-0.001863,2023-03-01,,,,
127,10522648000181,DOVEL FII,DOVL11,True,2023-03-01,51.0,79684045.84,0.004237,0.002895,2023-03-01,2023-04-27,1199.95,0.0,2023-04-01
288,26990011000150,TREECORP REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - I,TCPF11,True,2023-03-01,51.0,38374404.17,0.008676,-0.02605,2023-03-01,,,,
857,40887170000154,PANORAMA LAST MILE SBC FII,,,2023-03-01,51.0,696817.12,0.0,-0.049446,2023-03-01,,,,
390,24514406000150,PRAIA DO CASTELO FUNDO DE INVESTIMENTO IMOBILIÁRIO,PCAS11,True,2023-03-31,50.0,574868108.97,0.0,0.064295,2023-03-01,,,,
471,23120098000116,FUNDO DE INVESTIMENTO IMOBILIÁRIO LECREC,LECR11,True,2023-03-31,50.0,563467194.79,0.0,0.000575,2023-03-01,,,,
982,45718511000181,RIZA EOS FIAGRO IMOBILIÁRIO,,,2023-03-31,50.0,250666582.08,0.0,-0.00085,2023-03-01,,,,
632,31772231000147,JACARANDA I FII,,,2023-03-01,50.0,150538561.08,0.0,-0.000984,2023-03-01,,,,
791,34867728000137,HIRE LOG I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,HILG11,True,2023-03-31,50.0,94757825.28,0.0,-0.007105,2023-03-01,,,,
94,17311079000174,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SIA CORPORATE,SAIC11,True,2023-03-01,50.0,79597578.78,0.0,-0.000614,2023-03-01,2023-04-27,37.88,0.0,2023-04-01
466,20265467000170,FII HIERON BERLIM,VTBL11,True,2023-03-31,50.0,34695368.13,0.0,-0.00209296,2023-03-01,,,,
781,35755232000134,BRESCO COINVESTIMENTO I FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-01,49.0,111889402.15,0.0,-0.001962,2023-03-01,,,,
816,42869879000152,JACARANDÁ 03 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,,,2023-03-01,49.0,80619867.47,0.0,0.002932,2023-03-01,,,,
380,41080968000152,MAUA MPD FII,MMPD14,True,2023-03-31,48.0,57619911.92,0.001959,0.025199,2023-03-01,,,,
300,36501159000137,FUNDO DE INVESTIMENTO IMOBILIARIO HBC RENDA URBANA,HBCR11,True,2023-03-01,46.0,116514949.31,0.005598,0.049435,2023-03-01,2023-04-27,113.01,54600.0,2023-04-01
901,43010601000198,CYRELA LOGISTICO FII,,,2023-03-31,46.0,62668543.21,,-0.001757,2023-03-01,,,,
315,36445551000106,YUCA FUNDO DE INVESTIMENTO IMOBILIÁRIO,YUFI11,True,2023-03-01,45.0,48747793.44,0.000852,0.020551,2023-03-01,2023-04-27,100.0,0.0,2023-04-01
658,22169716000150,ALIANZA REAL ESTATE II- FII,,,2023-03-01,44.0,52225234.32,0.0,0.00084,2023-03-01,,,,
567,97521194000102,CLARITAS LOGÍSTICA I - FI IMOBILIÁRIO,CLOG11,True,2022-12-30,41.0,11067177.27,0.0,-0.004404,2022-12-01,,,,
651,28899178000135,FUNDO DE INVESTIMENTO IMOBILIARIOS HIRE PROPERTIES,027I11,True,2023-03-01,40.0,108420560.11,0.0,-0.001022,2023-03-01,,,,
932,46157348000198,PANORAMA REAL ESTATE CREDITO FII,PNRC14,True,2023-03-01,38.0,9248468.53,0.034278,0.051417,2023-03-01,,,,
935,44680435000108,OCTO FUNDO DE INVESTIMENTO IMOBILIARIO,,,2023-03-01,34.0,28656515.18,0.0,0.007171,2023-03-01,,,,
900,44428541000190,JIVE PROPERTIES MULTIESTRATEGIA FII,0EB911,True,2023-03-31,33.0,385422062.08,0.01177501,0.01162427,2023-03-01,,,,
170,14631148000139,HAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,ATCC11,True,2023-03-31,33.0,75026483.03,0.0,-4.4e-05,2023-03-01,,,,
853,44107380000133,BRM FUNDO DE INVESTIMENTO IMOBILIARIO,,,2023-03-31,31.0,15557380.61,0.0,0.01488385,2023-03-01,,,,
667,31907591000109,SBC FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-01,30.0,103642031.88,0.0,-0.009904,2023-03-01,,,,
824,42273290000197,OPPORTUNITY BALASSIANO FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-01,30.0,88224866.53,0.0,0.001638,2023-03-01,,,,
576,13000836000138,6,,,2023-03-31,29.0,93974024.54,0.0,-0.000674,2023-03-01,,,,
433,22459737000100,FII MULTI SHOPPINGS,SHOP11,True,2023-03-31,29.0,71420554.61,0.006467,0.016848,2023-03-01,,,,
630,31524769000132,ELEV BRÁS FUNDO DE INVESTIMENTO IMOBILIARIO,,,2023-03-01,28.0,162791825.51,0.0,-0.000466,2023-03-01,,,,
558,14069202000102,AQ3 RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,ARFI11,True,2022-06-01,28.0,74329618.05,0.0,0.0452,2022-06-01,,,,
787,27314069000146,CLC LOG - FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2021-05-31,28.0,73046496.35,0.0,-0.001431,2021-05-01,,,,
539,23120006000106,FUNDO DE INVESTIMENTO IMOBILIÁRIO CONTAGEM BTS - FII,,,2023-03-31,28.0,42114285.29,0.0,0.013823,2023-03-01,,,,
255,27538422000171,FUNDO IMOBILIÁRIO SUCCESPAR,SPVJ11,True,2023-03-31,27.0,734170275.46,0.00602346,0.00687871,2023-03-01,,,,
562,26132504000159,CIX CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2017-11-01,27.0,7768032.76,0.0,-0.011928,2017-11-01,,,,
321,34847042000184,TISHMAN SPEYER RENDA CORPORATIVA FUNDO DE INV IMOBILIÁRIO,TSER11,True,2023-03-01,26.0,117859724.7,0.009945,0.002484,2023-03-01,2023-04-27,100.0,0.0,2023-04-01
478,14609653000187,FUNDO DE INVESTIMENTO IMOBILIÁRIO JHSF CATARINA CORPORATE,JCAT11,True,2023-03-31,26.0,56115518.8,0.0,-0.000546,2023-03-01,,,,
448,13920018000153,CICA JUNDIAÍ - FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-01,25.0,116879013.81,0.0,0.001452,2023-03-01,,,,
744,36969658000153,ENERGY RESORT FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-01,25.0,93264328.02,0.0,-0.000558,2023-03-01,,,,
1005,16685929000131,FUNDO DE INVESTIMENTO IMOBILIÁRIO MACAM SHOPPING,,,2023-03-31,24.0,316008905.77,0.0,-0.001495,2023-03-01,,,,
342,16543270000189,SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FISD11,True,2023-03-01,24.0,79936501.71,0.0,0.000567,2023-03-01,,,,
917,20173064000100,RESIDENCIAIS ONE FII,,,2022-11-30,23.0,34330522.45,,-0.001349,2022-11-01,,,,
768,26813118000122,PANORAMA PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-31,22.0,90647913.61,0.0,0.001821,2023-03-01,,,,
835,43862625000175,BRC II FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-01,22.0,11939652.58,0.0,-0.000223,2023-03-01,,,,
252,30982974000189,GENESIS MULTIESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,VXXV11,True,2023-03-31,20.0,267977094.55,0.0,0.019254,2023-03-01,2023-04-27,1001.0,5990.0,2023-04-01
645,30258790000170,PRAZO FUNDO DE INVESTIMENTO IMOBILIÁRIO,01W411,True,2023-03-31,20.0,103881137.28,0.0,-0.013375,2023-03-01,,,,
62,20716161000193,BB RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOB FII,BBIM11,True,2023-03-01,20.0,31715438.46,0.00495,0.016084,2023-03-01,,,,
909,45777347000183,FII CENTRAL LEBLON - FUNDO DE INVESTIMENTO IMOBILIARIO,,,2023-03-31,20.0,11225644.72,0.0,-0.532141,2023-03-01,,,,
401,32065718000152,SÃO FRANCISCO 34 FUNDO DE INVESTIMENTO IMOBILIÁRIO,045U11,True,2022-03-01,20.0,5191438.53,0.0,0.018525,2022-03-01,,,,
465,17489157000125,FUNDO DE INVESTIMENTO IMOBILIÁRIO GRE PREMIUM PROPERTIES,,,2016-11-01,19.0,5424660.14,0.0,-0.49869,2016-11-01,,,,
601,27538335000114,CIX OPORTUNIDADE FUNDO DE INVESTIMENTO IMOBILIARIO,,,2018-08-01,19.0,3609627.96,0.0,-0.047064,2018-08-01,,,,
560,14074706000102,BRAZIL REALTY FUNDO DE INVESTIMENTO FII,BZLI11,True,2023-03-01,18.0,448330841.12,0.0,-0.003659,2023-03-01,,,,
1013,48565175000172,051 AGRO FAZENDAS II FI NAS CANDEIAS PRODUTIVAS - FIAGRO,,,2023-03-01,18.0,284799724.96,0.0,-0.026326,2023-03-01,,,,
650,31524789000103,PORTO PREMIUM FUNDO DE INVESTIMENTO IMOBILIARIO,,,2023-03-01,17.0,335894953.78,0.0,0.0068,2023-03-01,,,,
356,36501210000100,GENIAL RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO,PURB11,True,2023-03-31,17.0,123547852.09,0.0,0.00573,2023-03-01,2023-04-27,95.1,0.0,2023-04-01
845,41251337000159,MARESIAS OPORTUNIDADES IMOBILIARIAS FII,,,2023-03-31,16.0,73759259.83,0.0,-0.002162,2023-03-01,,,,
919,45120786000119,FII PLANTA DESEN,,,2023-03-31,13.0,45664419.13,0.0,0.10230127,2023-03-01,,,,
860,41088534000107,LEBLON REALTY FII,,,2023-03-31,13.0,27039594.2,,-0.00065,2023-03-01,,,,
27,02027437000144,FUNDO BRASÍLIO MACHADO DE INVESTIMENTO IMOBILIÁRIO,BMII11,True,2023-03-01,12.0,67877858.75,0.0,-0.001929,2023-03-01,,,,
848,40054913000105,BLUECAP DESENVOLVIMENTO LOGÍSTICO FII,,,2023-03-31,12.0,33498236.56,0.0,-0.00058881,2023-03-01,,,,
584,27293689000146,OLAVSEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2022-12-01,12.0,9068599.0,0.0,0.090664,2022-12-01,,,,
520,18570740000129,QUORUM HASTA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,HAST11,True,2020-09-30,12.0,4000948.8,0.0,-0.007894,2020-09-01,,,,
918,40944736000132,BR7 SENADO FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-31,12.0,2772010.06,0.0,,2023-03-01,,,,
657,32000013000157,BRESCO GROWTH FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-01,11.0,1146179004.93,0.0,0.000581,2023-03-01,,,,
493,15461076000191,FUNDO DE INVESTIMENTO IMOBILILIÁRIO BR HOTÉIS,BRHT11,True,2023-03-01,11.0,141782155.64,0.0,0.001333,2023-03-01,,,,
923,42273236000141,TELLUS DESENVOLVIMENTO RESIDENCIAL FII,,,2023-03-01,11.0,10828416.98,0.0,-0.048279,2023-03-01,,,,
405,22957521000174,MULTI PROPERTIES FII,PRTS11,True,2022-04-29,11.0,3111607.44,0.0,-0.04958971,2022-04-01,,,,
286,37266902000184,ESTOQUE RESIDENCIAL E COMERCIAL RIO DE JANEIRO FII,ERCR11,True,2023-03-01,10.0,149844751.72,0.0,0.000805,2023-03-01,2023-04-27,76000.0,0.0,2023-04-01
898,46322850000107,FII VALORA CRI,,,2023-03-31,10.0,129019645.04,0.0124,0.02377333,2023-03-01,,,,
779,41114606000135,FUNDO DE INVEST. IMOB. HOSPITAL INVESTCOOP NACIONAL,,,2023-03-01,10.0,116096634.69,0.0,0.007564,2023-03-01,,,,
851,37899356000119,CENU FUNDO DE INVESTIMENTO IMOBILIARIO,,,2023-03-01,10.0,107020517.44,0.0,0.000747,2023-03-01,,,,
1007,47896665000199,FII SHOPPINGS AAA,,,2023-03-31,10.0,34555302.6,,0.014758,2023-03-01,,,,
605,16802360000147,FUNDO DE INVESTIMENTO IMOBILIÁRIO SOFI,,,2023-03-31,10.0,11345364.85,0.0,-0.000618,2023-03-01,,,,
527,21398200000114,5R RB CAPITAL SHOPPING CENTERS 2 FII,,,2022-11-01,9.0,408869748.22,0.0,-0.000176,2022-11-01,,,,
767,38498758000174,IC LOTEAMENTOS E RECEBÍVEIS FII,,,2023-03-31,9.0,241041354.27,0.0,0.0004059,2023-03-01,,,,
758,33701485000108,FRAM CAPITAL TESSEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-31,9.0,45515858.46,0.0,-0.071729,2023-03-01,,,,
711,33701455000193,FRAM CAPITAL PENHA FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-31,9.0,39106169.13,0.0,-0.001848,2023-03-01,,,,
121,13842683000176,VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOB.,VLJS11,True,2023-03-31,9.0,27051889.02,0.0,0.008137,2023-03-01,,,,
783,40011279000123,ALIANZA ITACA - FII,,,2023-03-31,9.0,22229719.6,0.000663,0.001171,2023-03-01,,,,
203,28108193000118,DEL MONTE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,DLMT11,True,2023-03-31,9.0,8737604.36,0.0,0.022069,2023-03-01,,,,
794,39601007000102,RB CAPITAL BUILT TO SUIT I FII,,,2023-03-31,9.0,433726.45,0.0,-0.082549,2023-03-01,,,,
649,24976492000113,IRON CAPITAL REAL ESTATE I-FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-01,8.0,550798458.67,0.0,3e-06,2023-03-01,,,,
938,47102860000108,FUNDO DE INVESTIMENTO IMOBILIARIO EM ATIVOS DE SAUDE - SAUD,0E0711,True,2023-03-31,8.0,106355956.37,0.0,0.004462,2023-03-01,,,,
462,18259637000162,ETR PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,ETPP11,True,2023-03-31,8.0,26273819.83,0.0,0.002026,2023-03-01,,,,
430,43440579000116,WARREN SECURITIES FII,WSEC11,True,2023-02-28,8.0,24778825.55,0.0,0.004844,2023-02-01,2023-04-27,90.25,280.0,2023-04-01
169,23876086000116,JT PREV FUNDO DE INVESTIMENTO IMOBILIÁRIO D. HAB,JTPR11,True,2023-03-31,8.0,17555462.8,0.0,-0.001928,2023-03-01,,,,
628,31373514000116,SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIARIO,,,2023-03-01,8.0,10785657.99,0.0,0.0,2023-03-01,,,,
996,44680449000113,MAHOGANY MULTIESTRATEGIA FUNDO DE INVESTIMENTO IMOBILIARIO,,,2023-03-01,8.0,5575467.61,0.0,-0.000773,2023-03-01,,,,
606,20990694000169,FGRP FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-31,7.0,175773236.73,0.0,-0.000455,2023-03-01,,,,
161,22003469000117,NOVA I FUNDO DE INVESTIMENTO IMOBILIÁRIO,NVIF11B,True,2023-03-31,7.0,111177608.8,0.0013747,0.02027739,2023-03-01,,,,
498,00868235000108,FUNDO DE INVESTIMENTO IMOBILIÁRIO HERMES,HERM11,True,2023-03-01,7.0,108528556.53,0.0,0.008417,2023-03-01,,,,
814,42031201000104,INSTANT RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-01,7.0,89304063.16,0.0,-0.001396,2023-03-01,,,,
981,45742247000111,RIZA DOMUS MULTIESTRATÉGIA FII,RZDM11,True,2023-03-31,7.0,87258189.04,0.0,0.045719,2023-03-01,,,,
617,26452179000101,VIRACONDO - FII,,,2019-07-01,7.0,64719070.5,0.0,-0.000586,2019-07-01,,,,
532,18579302000121,TAG ALIANZA BTS FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2019-06-28,7.0,43729471.95,0.0,0.004688,2019-06-01,,,,
611,27368617000110,FUNDO DE INVESTIMENTO IMOB. QUINTAS,QNTS11,True,2023-03-31,7.0,43635678.22,0.0,-0.00273511,2023-03-01,,,,
485,11701400000140,TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,,,2021-10-01,7.0,24889913.14,0.0,-0.000502,2021-10-01,,,,
402,41251077000111,FRONTEIRA FII,FRHY11,True,2023-03-31,7.0,12436330.03,0.0,-0.02509218,2023-03-01,,,,
225,24703709000111,FUNDO DE INVESTIMENTO IMOBILIÁRIO KEYCASH,01J911,True,2023-03-31,7.0,4258656.41,0.0,-0.005851,2023-03-01,,,,
383,37467733000140,LAVOURA FUNDO DE INVESTIMENTO IMOBILIÁRIO,LAVF11,True,2023-03-01,7.0,116243.8,0.0,-0.098843,2023-03-01,,,,
804,36814809000102,R CAP 1810 FUNDO DE FUNDOS - FUNDO DE INVEST IMOBILIÁRIO,,,2023-03-01,6.0,291066354.07,0.0,-0.001326,2023-03-01,,,,
780,40225262000179,SUPREMO FUNDO DE INVESTIMENTO IMOBILIÁRIO,SPMO11,True,2023-03-01,6.0,208237572.91,0.0,0.026501,2023-03-01,2023-04-27,99.0,0.0,2023-04-01
495,01356517000180,LAGRA FUNDO DE INVESTIMENTO IMOBILIARIO,,,2023-03-01,6.0,164887611.37,0.0,0.044246,2023-03-01,,,,
469,14786587000110,VOTORANTIM CARDIO PULMONAR FUNDO DE INVE,,,2019-04-01,6.0,163327567.79,0.0,0.013466,2019-04-01,,,,
364,41922239000104,CSHG RESIDENCIAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,HGRS11,True,2023-03-01,6.0,150566061.91,0.0,-0.002521,2023-03-01,,,,
50,01497954000114,FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL,MIST11,True,2023-03-01,6.0,145264793.88,1.5e-05,0.000147,2023-03-01,,,,
180,19107604000160,OURO VERDE DESENVOLVIMENTO IMOBILIÁRIO I FII,ORPD11,True,2023-03-31,6.0,42782812.87,0.0,-0.001623,2023-03-01,2023-04-19,93.0,0.0,2023-04-01
784,40063899000106,FII DESENVOLVIMENTO 1 MODALMAIS,,,2023-03-31,6.0,36532919.57,0.0,-0.000307,2023-03-01,,,,
368,44177538000141,FUNDO DE INVESTIMENTO IMOBILIÁRIO DE UNIDADES AUTÔNOMAS II,IDGR11,True,2023-03-01,6.0,27306896.67,0.0,0.013913,2023-03-01,2023-04-27,73.5,101.0,2023-04-01
899,39591218000101,BASÍLICA PARTNERS CONSULTÓRIOS MÉDICOS MEDWELL FII,,,2023-03-01,6.0,15615477.76,0.0,0.001501,2023-03-01,,,,
718,37295952000190,FBV KEYDEV FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-01,6.0,9225236.5,0.0,-0.050369,2023-03-01,,,,
474,01964775000140,FUNDO DE INVESTIMENTO IMOBILIÁRIO GEO GUARARAPES,GEOG11,True,2023-03-01,6.0,1231181.51,0.0,-0.0114,2023-03-01,,,,
489,22646161000190,IZAR FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,,,2023-03-01,5.0,277912477.66,0.0,-0.000948,2023-03-01,,,,
500,02508235000114,LOGINVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL,LGVT11,True,2023-03-01,5.0,118184435.31,0.009414,0.010377,2023-03-01,,,,
422,41076823000188,ALIANZA URBAN FII,AURB11,True,2023-03-31,5.0,78262245.41,0.007674,-0.001996,2023-03-01,,,,
583,27602955000175,FUNDO DE INVESTIMENTO IMOBILIÁRIO MILLENIUM,,,2023-03-01,5.0,11349019.44,0.0,0.001448,2023-03-01,,,,
589,24069712000125,GGR ESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2017-10-31,5.0,8840737.05,0.0,0.003856,2017-10-01,,,,
490,14665312000129,FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE - FII,,,2020-05-01,5.0,7736555.21,0.0,-0.003616,2020-05-01,,,,
483,18497672000110,FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE II - FII,,,2023-03-01,5.0,4092289.4,0.0,-0.491577,2023-03-01,,,,
592,18312285000161,PRIME OFFICES I FII,,,2023-03-31,4.0,475492229.44,0.010157,-0.005637,2023-03-01,,,,
662,32274553000129,SNOWBIRD PARALLEL FII,,,2023-03-31,4.0,299880792.93,0.0,-0.00086352,2023-03-01,,,,
428,01636325000128,FUNDO DE INVESTIMENTO IMOBILIÁRIO PATEO MOINHOS DE VENTO,PMOV11,True,2023-03-01,4.0,282411387.68,0.000737,0.008806,2023-03-01,,,,
874,45123558000100,CANAÃ FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO,,,2023-03-31,4.0,126624148.15,0.0,-0.000142,2023-03-01,,,,
346,37262752000130,LAGO DA PEDRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,LPLP11,True,2023-03-01,4.0,122511687.99,0.01393,-0.004347,2023-03-01,,,,
755,33701501000154,FII EXTREMA,,,2023-03-31,4.0,82295967.14,0.0,-0.00160424,2023-03-01,,,,
475,23740575000146,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM QUATRO BARRAS,VQTR11,True,2018-07-01,4.0,51106972.31,0.0,0.003876,2018-07-01,,,,
153,18369510000104,FUNDO DE INVESTIMENTO IMOBILIÁRIO INFRA REAL ESTATE - FII,FINF11,True,2023-03-31,4.0,34038109.63,0.0,0.014066,2023-03-01,,,,
875,45777119000103,G5 EMPREENDIMENTO IMOBILIARIO FII,,,2023-03-31,4.0,24610701.01,0.0,-0.016508,2023-03-01,,,,
990,48904259000193,CARFAN FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-31,4.0,14997850.56,0.0,-0.00146,2023-03-01,,,,
991,48978731000132,FRATIX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,,,2023-03-31,4.0,14484030.69,0.0,-0.001495,2023-03-01,,,,
740,33554611000130,ARAM SKY FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-01,4.0,13372062.38,0.0,-0.001488,2023-03-01,,,,
929,43617702000121,MÓDULO RENDA CORPORATIVA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-31,4.0,8413982.91,0.0,-0.003303,2023-03-01,,,,
580,27293656000104,STATERA FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2018-03-01,4.0,8213295.9,0.0,-0.013161,2018-03-01,,,,
42,07224019000160,SPDP FII,SHDP11,True,2023-03-31,3.0,1893003910.22,0.005744,0.005445,2023-03-01,2023-04-27,1210.05,0.0,2023-04-01
773,36420742000113,TANTOU FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-31,3.0,641498823.29,0.0,-0.001106,2023-03-01,,,,
745,35507610000160,BARZEL CD1 FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-01,3.0,415037772.73,0.0,-0.000939,2023-03-01,,,,
765,39449207000183,POMPEIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-31,3.0,381485587.65,0.0,-4.4e-05,2023-03-01,,,,
332,14413342000148,FII RENDA CORPORATIVA ANGICO,ANGC11,True,2023-03-01,3.0,372137338.07,0.0,-0.001145,2023-03-01,,,,
660,32274197000143,SNOWBIRD MASTER FII,,,2023-03-31,3.0,364458044.3,0.0,-0.00054728,2023-03-01,,,,
823,43619218000131,BARZEL CEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-31,3.0,360925240.7,0.0,-0.000137,2023-03-01,,,,
451,22340978000135,G5 JOMAFIL - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,G5JF11,True,2023-03-31,3.0,313435001.45,0.0,0.007003,2023-03-01,,,,
810,41978168000153,BARZEL BLP FUNDO DE INVESTIMENTO IMOBILIARIO,,,2023-03-01,3.0,292137015.9,0.0,8.3e-05,2023-03-01,,,,
652,33842871000101,YORK - FUNDO DE INVESTIMENTO IMOBILIARIO,028U11,True,2023-03-01,3.0,208136841.81,0.0,0.003619,2023-03-01,,,,
671,31508219000120,MULTIOFFICES 2 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-01,3.0,188631249.59,0.0,-0.012357,2023-03-01,,,,
283,30816679000152,KINEA CO-INVESTIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,003H11,True,2023-03-01,3.0,112464880.45,0.0,0.119409,2023-03-01,,,,
447,18929094000143,SHOPPING IPIRANGA FII,IPIR11,True,2018-09-01,3.0,87279837.25,0.0,-0.0005,2018-09-01,,,,
